value,label,snippet
478,ed953c1c0932503e00d0c56253b40d0738df2b2d,"<h1>Export art, antiques and cultural goods: special rules</h1><p>You may need a licence to export certain ‘cultural goods’ over 50 years old.</p>"
344,edbae41e63620189548506200db0188cd65f6b7f,"<h2>Statutory Maternity Pay (SMP)</h2><p>If you can’t get SMP, you might be eligible for Maternity Allowance.</p>"
510,edd79a2c51cc3b7387f181fc52a5eaa4989529e2,<h1>General Program Requirements</h1><p>Accredited and legislatively designated 1994 Land-Grant Institutions.</p>
564,ee2278e59b66b9db76bcaa921e5e4549bb9b53e7,<h1>6. Benefits for carers and people with disabilities</h1><p>You can carry on claiming Carer’s Allowance if you take up to 4 weeks holiday out of a 26-week period.</p>
49,ef5399c522a1837b90d8fd20d2e76cb99f46fb91,"<h1>Export chemicals: licences and special rules</h1><p>Export rules cover single substances as well as mixtures (also called preparations). For example, paints, inks, glues or oils. There are special rules for products that contain highly restricted chemicals outside the EU.</p>"
146,efe6d4dfc55b745fb26a3eadca05ef39ad018eef,"<h1>1. Overview</h1><p>You don’t pay tax on things like:</p><ul><li>the first £5,000 of dividends from company shares</li></ul>"
395,eff2a3ae269813f5e5f1429868f9c7d50105902f,<h3>Costs for using Centrepay</h3><p>Fee deductions usually come from the payment made to your Business. You must not pass this fee on to your customer.</p>
627,f1030aefcb21b18666744503ed6ecd35d84d0edd,"<h2>Your partner’s National Insurance record and your State Pension</h2><p>If you paid married women’s or widows’ reduced rate National Insurance, you might be able to increase your new State Pension if you’re eligible.</p>"
229,f15872fd59ae45e890a8a613ed402617c46a0ca9,"<h2>Log on</h2><p>If you are registered, log on to the Centrelink Information Exchange Service to access your secure web mailbox.</p>"
558,f2c8da269abcb1651a3b50bc6cb1de2fa02bce67,<h2>Your child is over 16</h2><p>Your child can make the claim themselves if they’re over 16 and have a baby.</p>
518,f2d008a017fdfc16695dd5e2575bb816c3e1130e,"<h1>General Program Requirements</h1><p>You must be a son, daughter, or spouse of a:</p><ul><li>A Servicemember who is hospitalized or receiving outpatient treatment for a service connected permanent and total disability and is likely to be discharged for that disability. This change is effective Dec. 23, 2006.</li></ul>"
340,f3314c0bb87a1c6efeee96a1a881c8e1ed278417,"<h1>Tax if you leave the UK to live abroad</h1><p>You can claim certain UK benefits abroad, such as Jobseeker’s Allowance if you’re looking for work in a European Economic Area (EEA) country.</p>"
552,f44401af0e0821896d2085315e38f81f46c718c4,"<h1>1. Overview</h1><p>You can’t charge or show VAT on your invoices until you get your VAT number. However, you’ll still have to pay the VAT to HMRC for this period.</p>"
323,f559466b973ec4ddf2982b821985d74e93e99a5f,"<p>If you served in the active military service and were separated under any condition other than dishonorable, you may qualify for VA health care benefits. Current and former members of the Reserves or National Guard who were called to active duty by a Federal order and completed the full period for which they were called or ordered to active duty may be eligible for VA health benefits as well. Combat Veterans who served in a theater of combat operations after November 11, 1998 are eligible to enroll in PG 6 within 5 years from the date of discharge and will receive free health care services and nursing home care for conditions possibly related to their military service.</p>"
166,f59eac401092a49e75af0384ea46fd4091a67576,<h2>About Medicare provider numbers</h2><p>Your Medicare provider number is used to identify you and your practice location when processing claims. You may need more than one Medicare provider number if you provide health services in different locations.</p>
392,f5b504f0b7d91311d058e3211a0a09540f85479f,<h3>Universal Credit</h3><p>You usually can’t get Universal Credit and Housing Benefit at the same time (unless you’re in certain kinds of supported housing). You can get help paying for housing with your Universal Credit payment instead. You’ll have to pay rent to your landlord directly.</p>
601,f5b9366e65e7e9f7fd8636b3eda14f9a280a832a,<h3>Register for Aged Care Online Claiming</h3><p>If you’re going to use online claiming do a data cleansing and synchronisation exercise with us before you send and receive data. Data cleansing and synchronisation minimises the potential for errors and delays by aligning data on external client applications and our payment systems.</p>
403,f61bf40d7c3915ccbe8f375606ae84016c4af408,<p>Individual borrowers must be citizens of the United States or reside in the U.S. after being legally admitted for permanent residence. Corporations or other non-public body organization-type borrowers must be at least 51 percent owned by persons who are either citizens of the U.S. or reside in the U.S. after being legally admitted for permanent residence. B&amp;I loans are normally available in rural areas.</p>
105,f63a9029b95e264424fce797c4e627701913209b,"<h1>Who can get Crisis Payment</h1><p>If you get Family Tax Benefit or Child Care Benefit, you must also get another income support payment to be eligible for a crisis payment.</p>"
63,f6773a30ce9f5e46432c361c0134584163835d44,"<p>The Department of Veterans Affairs (VA) provides a one-time payment to disabled Veterans of no more than $19,817 toward the purchase of an automobile or other transportation. Additionally, the VA will pay for adaptive equipment, or for repair, replacement, and reinstallation of automobile equipment required because of disability. Payments for adaptive equipment may be made multiple times during the Veteran's life.</p>"
320,f69cd2305a94a2c235cf3065c7388268469f294f,"<h1>Someone to deal with us on your behalf</h1><p>If you want someone else to deal with us, you can authorise them to enquire, act or get payments for you.</p>"
90,f715b94059b0dfad1aa9a4bb12a87b976e521165,<h3>Your responsibilities</h3><p>The claimant is responsible for paying back overpayments. Their tax credits may be reduced or you may be asked to make a direct payment on their behalf.</p>
202,f747dff6b2beb731dcbfa95a649ae7c8759d4bdb,"<h3>How Centrepay works</h3><p>If you provide goods and services under the Household Goods Lease and Rental service reasons, read the Consumer Leasing and Credit Representatives Policy.</p>"
566,f7e7095e8f0e23f2572d631dc0956865b748e8df,<h2>Redundancy</h2><p>An employee can only be made redundant if the employer can clearly justify doing it - for example a part of the business closes and everyone in that section is made redundant. There are other rules for employers when making staff redundant.</p>
242,f82d35d8dbefa83d27fc344720492a257909d2df,"<h2>Market value</h2><p>In some situations you should use the market value of the property when working out your gain. Do this if:</p><ul><li>it was a gift (there are different rules if it was to your spouse, civil partner or a charity)</li><li>you sold it for less than it was worth to help the buyer</li><li>you inherited it (and don’t know the Inheritance Tax value)</li><li>you owned it before April 1982</li></ul>"
19,f8a5281086240ac5a81b3e306677ebb17bccfeea,"<p>7(a) loans are the most basic and most used type loan of the Small Business Administration's (SBA) business loan programs. It's name comes from section 7(a) of the Small Business Act, which authorizes the agency to provide business loans to American small businesses. The loan program is designed to assist for-profit businesses that are not able to get other financing from other resources.</p>"
361,f9a8708fe99df781bbc3c9f5cb636cba551645d7,"<h1>Export food, drink and agricultural products: special rules</h1><p>To export animal products outside the EU you usually need an Export Health Certificate (EHC).</p>"
22,fa5b65bc9d240b0b9fa97e9669200b0a1877a174,<h2>If you don’t agree with the response</h2><p>Ask the Tax Credit Office to review their response and send you a final decision.</p>
525,fb42ce3ed2352ac8a3752f3db5c86fd03ab5fc7a,"<p>Federal law requires SBA to determine whether credit in an amount needed to accomplish full recovery is available from non-government sources without creating an undue financial hardship to the applicant. The law calls this credit available elsewhere. Because the Military Reservist economic injury loans are taxpayer subsidized, Congress intended that applicants with the financial capacity to fund their own recovery should do so and therefore are not eligible for MREIDL assistance.</p>"
419,fbcc8eeabfd16e386a7fb45bc4186336c8c7e885,<h3>How Centrepay works</h3><p>People receiving welfare payments may ask to pay their bills and other costs through Centrepay.</p>
177,fbe4587a33633431f17da7e23ec5ee361c98eb70,"<h2>Licences for controlled chemicals</h2><p>You may need a licence to export:</p><ul><li>chemicals with military or potential military uses</li><li>controlled drugs (like opioids, certain stimulants or psychotropic substances), or chemicals that can be used to make them (‘drug precursors’)</li><li>ozone-depleting substances, for example HCFCs</li><li>radioactive substances</li></ul>"
500,fc189fcfcad31123e1f63b3070a804288b698481,<h3>Session time out</h3><p>Your session will time out if you don’t submit your update within 15 minutes of starting it. You’ll have to log back in if this happens.</p>
356,fcaa6a072bdf5fffec27009db1332b7e29750af1,<h1>1. Overview</h1><p>You can also reclaim the VAT you’ve paid on certain purchases made before you registered.</p>
253,fcaab6cff9b33fefc9fb2c486bb25f15413a3b26,"<h2>Statutory Maternity Pay (SMP)</h2><p>If you work for a UK employer in the European Economic Area (EEA) or Switzerland, you can get SMP as long as you’re eligible.</p>"
179,fcc70c3af8bca1ac87022596b41cf1b2d04dcddc,<h1>1. Overview</h1><p>Workers can check if:</p><ul><li>they’re getting the correct minimum wage</li><li>an employer owes them payments from past jobs</li></ul>
576,fd13f771986771fbdaed5310204ad5a8f497dbe9,"<h2>General Program Requirements</h2><p>In order to qualify for this benefit program, you must be a Native American/American Indian, your child(ren) must have a disability, and you or your family member must be enrolled in a Federally recognized American Indian tribe or Alaska Native village.</p>"
